! FILETYPE CSV
! VERSION 1.0,1
! TIMESTAMP Thursday, 19 December 2024 09:11:43
! TIMEZONE (GMT-03:00) Brasilia
! NAME Keysight Technologies
! MODEL N9912A
! SERIAL MY51464286
! FIRMWARE_VERSION A.08.19
! CORRECTION 
! Application SA
! Trace TIMESTAMP: 0001-01-01 00:00:00Z
! CHECKSUM 0939937803
! DATA Freq,SA Clear-Write,SA Max Hold,SA Min Hold,SA Average
! FREQ UNIT Hz
! DATA UNIT dBm
BEGIN
50000000,-72.7492912510434,-70.1928077244007,-75.3885537377234,-73.3475072729341
53875000,-72.5379541709765,-70.1735074168187,-74.2114612328775,-72.4001797986275
57750000,-71.6852769453968,-71.4979512593681,-74.9499628579436,-72.7671779789669
61625000,-72.5526640652475,-71.5402056817228,-74.8209017363694,-73.0981636786784
65500000,-72.3169032799709,-71.7511342908867,-75.3805813111694,-73.1917557060348
69375000,-72.6098839189418,-71.0913786778474,-74.8560265346109,-72.9856935015606
73250000,-72.31406834581,-71.4226161539261,-75.2333749640444,-72.8195441568743
77125000,-72.7079028141786,-71.5288475848368,-75.8087208553273,-73.1722859854709
81000000,-71.8555708241995,-71.8555708241995,-74.8888697948152,-73.1234181681382
84875000,-73.617084924585,-70.9497523051146,-74.9942168390125,-73.0032567035865
88750000,-71.4665614849206,-70.8124876103461,-75.1427665349105,-72.7590052573218
92625000,-72.4808491045294,-70.2288919362949,-74.5843203792516,-72.4821392050158
96500000,-71.0589571297723,-70.0035237118961,-73.8619272989736,-72.3113138075506
100375000,-71.8039139808901,-69.3476323172369,-74.2420633976187,-72.2749172457096
104250000,-71.381084646841,-70.5536669001829,-73.8809355640276,-71.8090598098549
108125000,-70.4760852574365,-70.4760852574365,-73.3447624157218,-71.939446578619
112000000,-73.0487786275567,-71.3044985979273,-75.648556931277,-72.5816067601099
115875000,-71.7994604398401,-71.1710832826463,-73.7283263967894,-72.3899264602623
119750000,-72.1757214913354,-70.6000744980736,-74.518466243291,-72.288385536353
123625000,-73.8996112453785,-71.0178890846744,-75.1670035505976,-72.9802898728338
127500000,-74.0662496443994,-70.0291967666549,-74.5681291211978,-72.7984542802321
131375000,-70.6939230553362,-70.6939230553362,-73.9918624947573,-72.6386847640272
135250000,-73.6838969537069,-69.9438389286428,-73.9607352760779,-72.3753784721403
139125000,-70.7336595604211,-70.7336595604211,-73.8181939789724,-72.2550598317716
143000000,-72.8657196481162,-70.4035541163579,-74.5637413170577,-72.4753584812847
146875000,-72.0915454897397,-71.3640495836291,-74.337613912128,-72.5145191530555
150750000,-72.0738230899869,-69.4624744073349,-74.1498508162947,-71.8110733937072
154625000,-71.6227519180516,-70.1295263502803,-73.6826784598012,-71.8494961570902
158500000,-72.3714859682773,-70.616825498231,-74.5915787188961,-72.2835788558846
162375000,-71.0647687178541,-70.3403147828409,-74.6508310217998,-72.2703435290062
166250000,-72.8521931402208,-70.0234439260879,-74.8963220424439,-72.2329821928802
170125000,-72.3882883744897,-69.5275701068012,-75.4628801946712,-72.2531333356998
174000000,-70.9367984827275,-69.3951247215851,-73.7677777019524,-71.6771165634226
177875000,-72.0702208511013,-71.0000114388267,-73.1736208638312,-72.2541102240739
181750000,-69.6032830361885,-69.6032830361885,-74.2063949409547,-71.5896812990628
185625000,-71.2383718115258,-70.5702539992763,-74.6966187032506,-72.6065442855371
189500000,-72.463934836477,-69.957018971073,-74.4538905579477,-72.2396055804647
193375000,-71.431702226776,-70.4573593002986,-75.4020792762243,-72.3261191787242
197250000,-72.4862055216193,-70.2168147981613,-72.8237978442446,-71.757436606809
201125000,-74.0745989763982,-70.4664945562512,-74.0745989763982,-72.0118983664448
205000000,-71.8684365422837,-70.7275322561188,-74.474095663313,-72.3787812267335
208875000,-72.2500958083448,-69.5727144410848,-73.1470198013079,-72.0415372505109
212750000,-72.7734710513726,-69.5563536118047,-73.8206837812201,-71.6706430378169
216625000,-72.1679269893477,-69.9207602726153,-73.2066023343636,-71.6176428975669
220500000,-72.254121650908,-69.4561400283323,-73.8719339410029,-71.8959684116026
224375000,-70.990237581124,-69.3560058966205,-74.5394245834251,-71.8787928622108
228250000,-71.3842309229544,-70.5871330943353,-74.7062263257312,-72.1051916487832
232125000,-70.0421801017778,-70.0421801017778,-74.8701019021278,-72.0722460135193
236000000,-72.1204612978828,-70.1870398465188,-74.053871319203,-72.3629046357691
239875000,-71.9157902106674,-70.8417312351316,-73.5673611525044,-71.908324594649
243750000,-70.8149489532185,-70.2710290635014,-74.4676936684993,-72.0907933445413
247625000,-72.2851581487232,-69.9593824078703,-74.865163359944,-71.9778871607728
251500000,-70.8008814500304,-70.2497016569126,-74.9388807052715,-72.4738306354071
255375000,-72.6700854352635,-70.6510930792665,-73.6856152392821,-72.3668062254282
259250000,-72.2309767397159,-68.9623695920162,-73.5041014756128,-72.094942374949
263125000,-71.894743682028,-70.6148254845298,-75.3923385185429,-72.2835984639041
267000000,-71.3107659758752,-70.5113993695335,-74.3804429719418,-72.0992320653454
270875000,-73.806034347325,-70.3821964958932,-75.7167373507532,-72.458901599393
274750000,-73.9318054369259,-69.9977802414629,-74.3692398592208,-72.0474528919967
278625000,-69.413760815683,-69.413760815683,-73.7876202365016,-71.6304355604565
282500000,-70.7215062674924,-70.3019936746996,-73.6173043132571,-72.0226524352299
286375000,-72.3512081103449,-69.7441645474586,-74.0124358270748,-71.8073363246471
290250000,-72.7049173803519,-69.6953050698598,-73.9042681675596,-71.8617783704602
294125000,-69.9690740988584,-69.8320483625397,-73.639593780246,-71.5478507227997
