! FILETYPE CSV
! VERSION 1.0,1
! TIMESTAMP Wednesday, 18 December 2024 17:28:58
! TIMEZONE (GMT-03:00) Brasilia
! NAME Keysight Technologies
! MODEL N9912A
! SERIAL MY51464286
! FIRMWARE_VERSION A.08.19
! CORRECTION 
! Application SA
! Trace TIMESTAMP: 2024-12-18 17:28:57Z
! Trace GPS Info...
! GPS Latitude: 
! GPS Longitude: 
! GPS Seconds Since Last Read: 0
! CHECKSUM 2131212774
! DATA Freq,SA Clear-Write,SA Max Hold,SA Min Hold,SA Average
! FREQ UNIT Hz
! DATA UNIT dBm
BEGIN
50000000,-79.2238657327949,-76.7957236401639,-85.5491687185089,-80.8824755819983
53875000,-80.1788924576043,-76.4174265972187,-86.9965430470167,-80.6381185056286
57750000,-79.3300101867354,-78.3806804761829,-82.5629430399869,-80.0935405884555
61625000,-78.5357711536583,-77.0073866839476,-85.971861351203,-80.5957505613068
65500000,-82.5177932097712,-78.0876040225803,-84.2750804380085,-80.6299911177372
69375000,-78.2894234350377,-75.4164068276511,-84.73525786949,-79.446639510827
73250000,-77.1207539799248,-75.4803345985628,-85.4788051003359,-80.5538983811749
77125000,-80.0475566342748,-76.7917085620013,-87.3136001712833,-80.8926311153106
81000000,-78.0896758768063,-76.9170584065357,-84.704130592597,-79.956045362663
84875000,-77.7860247494851,-74.6156756699876,-85.2721971284869,-79.8942840245242
88750000,-79.5487123990345,-75.1706874413787,-85.1956196557468,-80.0274535783961
92625000,-83.7602724045452,-76.7229024215384,-83.7602724045452,-80.1446172544576
96500000,-77.9649440685857,-76.7561275173264,-84.5023851937441,-79.7109583527288
100375000,-79.2159891084031,-75.5243058445122,-89.0671067488191,-79.1013361713684
104250000,-79.5025297622215,-76.6320078345084,-83.9386583067486,-80.1317292582465
108125000,-80.0241156296979,-77.0946763610998,-84.9245973591141,-80.5744690785922
112000000,-81.2445476343093,-77.0026544164118,-87.0785844602927,-80.6763228395453
115875000,-78.2218565402604,-74.9056593654803,-83.7072693465839,-79.9834341248965
119750000,-81.0092782823585,-77.3835693008274,-85.968533227623,-81.0402617361004
123625000,-81.3251443022828,-77.5367371140716,-83.8532390247366,-81.0213313335799
127500000,-77.6040445464687,-75.0014282808967,-83.7544178774986,-79.7454351493641
131375000,-83.7397198344769,-75.9069607565902,-85.0759589791894,-80.4662373557131
135250000,-79.6407611233124,-75.6587281501574,-87.3624178757262,-80.237869454154
139125000,-79.3217226361702,-76.0778154625744,-86.2490563972729,-79.7796821111385
143000000,-79.7139859287867,-74.6561003311357,-84.1689472497133,-79.5117886033936
146875000,-78.5436554972219,-76.3326650356116,-90.0572699999413,-79.1307759642465
150750000,-75.677276374073,-74.7168870929159,-86.8676682565072,-78.5750069753902
154625000,-79.2599077595753,-75.2217568399302,-86.596876669476,-78.277813630174
158500000,-78.786755609641,-74.6527123425091,-82.7055229249246,-79.1438488897716
162375000,-75.1923830887885,-71.4017873003074,-82.0152809328052,-77.5584782096189
166250000,-78.9838772064952,-75.4983084237078,-87.4331609739386,-80.7064819261811
170125000,-77.2360694173935,-73.7380799477044,-84.6565453377076,-79.2301035012176
174000000,-82.9530183533274,-75.9602467171318,-83.7316985341296,-80.6530180794232
177875000,-81.2090805373516,-75.8097860232356,-82.2287193981463,-78.9421204786362
181750000,-77.680632856892,-75.9161937739374,-83.9471618923304,-79.7237993516667
185625000,-80.2405302123748,-76.7528181437171,-84.965171749976,-79.6812274017134
189500000,-81.0623073733105,-76.8190408160961,-85.4747440601209,-79.6905195355593
193375000,-81.3284094341635,-75.7147111240491,-84.3711411015583,-80.7513764867904
197250000,-82.3460843996207,-77.2108959562502,-83.5737350734524,-79.8126075685162
201125000,-80.3836172563655,-76.2243274751345,-85.3798067006473,-79.9656331587114
205000000,-77.0730913536306,-75.2854854023021,-83.6942925625719,-78.9818561201083
208875000,-79.005324136929,-75.0037337712489,-82.0922591210364,-78.0142154514202
212750000,-77.5367253431504,-73.6919269992801,-84.5952630629186,-79.0745615575212
216625000,-79.0997746463044,-74.331663227518,-83.1546683114113,-78.5227562786914
220500000,-78.0507907720882,-74.1002364347486,-82.9597279247004,-78.8930806812087
224375000,-77.3544225450308,-75.9644645072313,-80.9445641040978,-78.0852655116881
228250000,-78.0172381195435,-75.6958774235216,-85.4046446070182,-78.8363991278489
232125000,-79.0512378673349,-76.6609823345504,-82.3542303609238,-78.6633109633944
236000000,-79.0058376259969,-74.7803225230268,-84.1121096540001,-79.2276233343515
239875000,-81.0120821708953,-75.7306838263115,-86.2356641766898,-80.206979897219
243750000,-83.9087403166263,-75.2306250782017,-83.9087403166263,-79.9898614917889
247625000,-79.6241401575049,-75.6725790346111,-89.0022505056937,-79.8581588860814
251500000,-78.8982802243648,-75.10202809741,-86.0610248515187,-80.2340241790671
255375000,-79.6784401960055,-75.6611609686429,-83.3143232396766,-78.855664192852
259250000,-76.9971473591266,-76.5811907047544,-86.5659591558097,-79.9453185943108
263125000,-80.7053967070689,-76.4729098979794,-85.0654581901022,-79.2744781690161
267000000,-84.0044607685962,-73.3103175906805,-84.0044607685962,-79.4176704265336
270875000,-79.3796490836714,-76.2031723319653,-82.5741355658367,-79.0628121486285
274750000,-79.9637742700706,-75.0701615643583,-85.5732528999499,-80.1179936173558
278625000,-76.7801301053268,-75.3503806222657,-83.622401787474,-78.6996678492091
282500000,-79.6581856566885,-74.6785336511837,-81.262045977001,-78.5438223588932
286375000,-75.0108085940128,-71.4494581243044,-77.8097366068025,-75.2812909374647
