Name,Sweep (T1),,,
93661971.8309859,-82.5257720947266,-83.3509902954102,,
95845070.4225352,-82.4607772827148,-83.7653427124023,,
98028169.0140845,-82.5487365722656,-83.9558258056641,,
100211267.605634,-82.332145690918,-84.2332534790039,,
102394366.197183,-82.2681350708008,-83.7677841186523,,
104577464.788732,-82.2201080322266,-83.5771026611328,,
106760563.380282,-82.5326538085938,-83.7051849365234,,
108943661.971831,-82.5259246826172,-83.9766540527344,,
111126760.56338,-82.4004516601563,-83.8211212158203,,
113309859.15493,-82.4161834716797,-83.6302719116211,,
115492957.746479,-82.4698867797852,-83.8703384399414,,
117676056.338028,-82.4108047485352,-83.7386322021484,,
119859154.929577,-82.7439575195313,-83.9468383789063,,
122042253.521127,-82.892822265625,-83.6423873901367,,
124225352.112676,-82.8491287231445,-84.221305847168,,
126408450.704225,-82.3604278564453,-83.8416213989258,,
128591549.295775,-82.4064178466797,-83.8450088500977,,
130774647.887324,-82.4733505249023,-83.8101501464844,,
132957746.478873,-82.8097457885742,-83.9843673706055,,
135140845.070423,-82.5154113769531,-84.0125427246094,,
137323943.661972,-82.7568817138672,-83.9131851196289,,
139507042.253521,-82.7089080810547,-83.8678359985352,,
141690140.84507,-82.4246520996094,-83.8509902954102,,
143873239.43662,-82.7278594970703,-83.8224639892578,,
146056338.028169,-82.7075347900391,-84.0671691894531,,
148239436.619718,-82.8302688598633,-83.9173736572266,,
150422535.211268,-82.7376556396484,-83.9911041259766,,
152605633.802817,-82.9397506713867,-84.1438751220703,,
154788732.394366,-82.6944274902344,-84.087028503418,,
156971830.985915,-82.9041061401367,-84.1390914916992,,
159154929.577465,-83.1261138916016,-84.2089538574219,,
161338028.169014,-82.4283676147461,-84.1962738037109,,
163521126.760563,-82.8190231323242,-84.0823669433594,,
165704225.352113,-82.770637512207,-84.014762878418,,
167887323.943662,-82.8359680175781,-83.8722076416016,,
170070422.535211,-82.9482192993164,-83.9446029663086,,
172253521.126761,-82.8578109741211,-83.8810958862305,,
174436619.71831,-83.0077362060547,-84.1163024902344,,
176619718.309859,-82.802360534668,-84.1135864257813,,
178802816.901408,-82.7447814941406,-84.0550231933594,,
180985915.492958,-83.0432968139648,-83.9881057739258,,
183169014.084507,-82.7492523193359,-83.9661102294922,,
185352112.676056,-82.709716796875,-84.154182434082,,
187535211.267606,-83.1033172607422,-83.9472503662109,,
189718309.859155,-82.6931762695313,-83.9016265869141,,
191901408.450704,-82.8436737060547,-84.1858367919922,,
194084507.042254,-82.7932052612305,-84.3315505981445,,
196267605.633803,-82.7429122924805,-83.7773208618164,,
198450704.225352,-82.9126586914063,-84.2238998413086,,
200633802.816901,-82.5769348144531,-83.9741668701172,,
202816901.408451,-82.6082153320313,-83.8272399902344,,
205000000,-82.9008255004883,-84.0049591064453,,
207183098.591549,-82.7775421142578,-84.1918029785156,,
209366197.183099,-82.9207611083984,-84.017822265625,,
211549295.774648,-82.2495574951172,-84.057373046875,,
213732394.366197,-82.8721160888672,-84.1631622314453,,
215915492.957747,-82.9175720214844,-83.99560546875,,
218098591.549296,-82.7760238647461,-84.0608215332031,,
220281690.140845,-83.0180206298828,-84.3146209716797,,
222464788.732394,-83.1189193725586,-84.1734161376953,,
224647887.323944,-82.8852233886719,-84.340087890625,,
226830985.915493,-82.8188781738281,-83.8181457519531,,
229014084.507042,-83.1022872924805,-84.2614517211914,,
231197183.098592,-82.8697280883789,-84.258674621582,,
233380281.690141,-82.6329116821289,-84.2565612792969,,
235563380.28169,-82.8497619628906,-84.1689147949219,,
237746478.873239,-82.9731979370117,-84.1459121704102,,
239929577.464789,-82.9574584960938,-84.0310363769531,,
242112676.056338,-82.5976943969727,-84.2661590576172,,
244295774.647887,-82.595085144043,-84.3401260375977,,
246478873.239437,-82.8605041503906,-84.0493240356445,,
248661971.830986,-82.9629364013672,-83.9473037719727,,
250845070.422535,-83.0119094848633,-84.1449813842773,,
253028169.014085,-82.8912582397461,-84.2457656860352,,
255211267.605634,-82.9001235961914,-84.2524642944336,,
257394366.197183,-82.9618759155273,-83.9047088623047,,
259577464.788732,-83.1316833496094,-84.3535766601563,,
261760563.380282,-82.7893676757813,-83.9868240356445,,
263943661.971831,-82.7247161865234,-83.9334182739258,,
266126760.56338,-83.1274871826172,-84.1741485595703,,
268309859.15493,-82.7487640380859,-84.2437362670898,,
270492957.746479,-82.7439117431641,-84.33740234375,,
272676056.338028,-83.1220321655273,-84.1321258544922,,
274859154.929577,-82.863883972168,-84.18408203125,,
277042253.521127,-82.9138336181641,-84.0253982543945,,
279225352.112676,-83.0666046142578,-84.1408233642578,,
281408450.704225,-83.1571502685547,-84.3763046264648,,
283591549.295775,-83.0373306274414,-84.1039352416992,,
285774647.887324,-82.5319061279297,-84.2880783081055,,
287957746.478873,-82.8963775634766,-84.1509323120117,,
290140845.070423,-83.1277313232422,-84.1205596923828,,
292323943.661972,-83.3634185791016,-84.3010559082031,,
294507042.253521,-83.2434158325195,-84.1548690795898,,
296690140.84507,-82.8787460327148,-84.4673233032227,,
298873239.43662,-83.0644226074219,-84.1643218994141,,
301056338.028169,-83.0870819091797,-83.9373626708984,,
303239436.619718,-82.9174270629883,-84.0126800537109,,
305422535.211268,-83.2299499511719,-84.2024612426758,,
307605633.802817,-82.8363418579102,-84.1594772338867,,
309788732.394366,-82.9850158691406,-84.24072265625,,
311971830.985916,-83.0981216430664,-84.3383102416992,,
314154929.577465,-83.2257690429688,-84.1851959228516,,
316338028.169014,-82.8551177978516,-84.1293487548828,,
318521126.760563,-83.0822906494141,-84.1306228637695,,
320704225.352113,-83.00927734375,-84.3411331176758,,
322887323.943662,-83.0800704956055,-84.3366546630859,,
325070422.535211,-82.9665756225586,-84.0323791503906,,
327253521.126761,-82.6312942504883,-84.368782043457,,
329436619.71831,-83.1618041992188,-84.5511474609375,,
331619718.309859,-83.0526962280273,-84.2342681884766,,
333802816.901408,-83.1350631713867,-84.4094390869141,,
335985915.492958,-83.0440979003906,-84.0862121582031,,
338169014.084507,-82.9957504272461,-84.1108322143555,,
340352112.676056,-82.7341003417969,-84.0675659179688,,
342535211.267606,-83.1518707275391,-84.278678894043,,
344718309.859155,-83.1661605834961,-84.1163024902344,,
346901408.450704,-83.0927658081055,-84.0703048706055,,
349084507.042254,-82.9997177124023,-84.2166519165039,,
351267605.633803,-83.1736602783203,-84.1872253417969,,
353450704.225352,-82.763427734375,-84.4432601928711,,
355633802.816901,-82.6907806396484,-84.0407562255859,,
357816901.408451,-83.3345260620117,-84.2773284912109,,
360000000,-82.7686614990234,-84.0573043823242,,
362183098.591549,-83.0452117919922,-84.4078369140625,,
364366197.183099,-83.1636276245117,-84.08349609375,,
366549295.774648,-83.7797164916992,-85.0019607543945,,
368732394.366197,-83.8503494262695,-85.1755905151367,,
370915492.957747,-83.7121963500977,-84.8773040771484,,
373098591.549296,-84.0709457397461,-85.0649566650391,,
375281690.140845,-83.6119613647461,-84.8779220581055,,
377464788.732394,-83.8185501098633,-85.1474838256836,,
379647887.323944,-83.6918029785156,-85.0002899169922,,
381830985.915493,-83.6181488037109,-85.1123962402344,,
384014084.507042,-83.9475021362305,-85.0204315185547,,
386197183.098592,-83.7708435058594,-84.9612808227539,,
388380281.690141,-83.8907241821289,-84.8378143310547,,
390563380.28169,-83.7350692749023,-85.2564544677734,,
392746478.873239,-83.9789352416992,-84.9612655639648,,
394929577.464789,-83.3768539428711,-85.1262359619141,,
397112676.056338,-83.5748062133789,-84.6122970581055,,
399295774.647887,-83.9652557373047,-84.8139266967773,,
401478873.239437,-83.632194519043,-84.6986236572266,,
403661971.830986,-83.8412094116211,-85.2170867919922,,
405845070.422535,-84.1593399047852,-85.1660766601563,,
408028169.014085,-83.7604598999023,-85.2034149169922,,
410211267.605634,-82.2842330932617,-83.1590881347656,,
412394366.197183,-82.2152404785156,-83.4408798217773,,
414577464.788732,-82.3258285522461,-83.4358062744141,,
416760563.380282,-83.7716522216797,-85.3400115966797,,
418943661.971831,-83.8384017944336,-85.2429504394531,,
421126760.56338,-83.9551467895508,-85.0123596191406,,
423309859.15493,-83.8583984375,-85.09228515625,,
425492957.746479,-83.8977661132813,-84.9777526855469,,
427676056.338028,-84.1616516113281,-85.1572723388672,,
429859154.929577,-83.9260635375977,-85.4158935546875,,
432042253.521127,-83.7162094116211,-84.9650115966797,,
434225352.112676,-83.8329086303711,-85.1712875366211,,
436408450.704225,-84.060173034668,-85.1722412109375,,
438591549.295775,-83.715202331543,-85.1542892456055,,
440774647.887324,-83.9388885498047,-85.182258605957,,
442957746.478873,-83.76708984375,-84.9081344604492,,
445140845.070423,-83.9783096313477,-85.08544921875,,
447323943.661972,-83.7430267333984,-85.1375885009766,,
449507042.253521,-84.2047882080078,-85.2173538208008,,
451690140.84507,-84.1273040771484,-85.1741409301758,,
453873239.43662,-83.8820114135742,-85.0105209350586,,
456056338.028169,-83.7580413818359,-85.3002166748047,,
458239436.619718,-83.7464828491211,-84.7425918579102,,
460422535.211268,-83.6615905761719,-85.0620422363281,,
462605633.802817,-84.0376663208008,-85.1879501342773,,
464788732.394366,-83.9289093017578,-85.1210021972656,,
466971830.985916,-83.9058380126953,-85.0963897705078,,
469154929.577465,-83.9392166137695,-85.1664047241211,,
471338028.169014,-83.8356094360352,-84.8919448852539,,
473521126.760563,-83.9702606201172,-85.0671539306641,,
475704225.352113,-83.9785003662109,-85.2114944458008,,
477887323.943662,-83.8838424682617,-84.8400802612305,,
480070422.535211,-84.0856475830078,-84.9990158081055,,
482253521.126761,-83.9171142578125,-85.3143081665039,,
484436619.71831,-84.1257476806641,-85.4452590942383,,
486619718.309859,-84.0953598022461,-85.0101928710938,,
488802816.901408,-84.1334915161133,-85.1930084228516,,
490985915.492958,-83.999870300293,-85.0904769897461,,
493169014.084507,-83.9463424682617,-84.9187393188477,,
495352112.676056,-83.7005004882813,-84.920524597168,,
497535211.267606,-83.9041061401367,-85.2154235839844,,
499718309.859155,-83.827262878418,-85.102424621582,,
501901408.450704,-83.9622268676758,-85.0278396606445,,
504084507.042254,-83.9907608032227,-85.0568466186523,,
506267605.633803,-83.7102127075195,-85.0606918334961,,
508450704.225352,-83.9998626708984,-84.9405364990234,,
510633802.816901,-84.0898895263672,-85.2899551391602,,
512816901.408451,-83.6014175415039,-84.9942855834961,,
515000000,-83.7158508300781,-85.0019912719727,,
517183098.591549,-83.894905090332,-85.2057037353516,,
519366197.183099,-83.8917541503906,-85.3011093139648,,
521549295.774648,-84.0453491210938,-85.0476531982422,,
523732394.366197,-83.6970443725586,-85.3492584228516,,
525915492.957747,-84.0521469116211,-85.0703048706055,,
528098591.549296,-84.0237655639648,-85.2243118286133,,
530281690.140845,-83.9262008666992,-85.1467971801758,,
532464788.732394,-83.8407211303711,-85.1490478515625,,
534647887.323944,-84.0634002685547,-84.9116363525391,,
536830985.915493,-83.8183898925781,-84.7845230102539,,
539014084.507042,-83.8776321411133,-84.9359817504883,,
541197183.098592,-84.1038284301758,-85.3159332275391,,
543380281.690141,-83.7318572998047,-85.1799011230469,,
545563380.28169,-83.9798049926758,-85.3622436523438,,
547746478.87324,-83.6677474975586,-85.1517868041992,,
549929577.464789,-83.9363555908203,-85.1978912353516,,
552112676.056338,-83.6347351074219,-84.9213027954102,,
554295774.647887,-84.0355377197266,-85.072265625,,
556478873.239437,-83.9657440185547,-85.491943359375,,
558661971.830986,-83.8641510009766,-84.9008483886719,,
560845070.422535,-83.7780151367188,-85.0304336547852,,
563028169.014085,-84.0664520263672,-84.8321914672852,,
565211267.605634,-83.7425003051758,-84.8412170410156,,
567394366.197183,-83.4256362915039,-84.8889694213867,,
569577464.788732,-83.6566772460938,-85.0823669433594,,
571760563.380282,-83.7767028808594,-85.0629348754883,,
573943661.971831,-83.782341003418,-84.7744750976563,,
576126760.56338,-83.615119934082,-85.2796401977539,,
578309859.15493,-83.5798187255859,-84.7916259765625,,
580492957.746479,-83.792106628418,-84.8839645385742,,
582676056.338028,-83.7854232788086,-84.9569091796875,,
584859154.929578,-83.7426986694336,-85.0271453857422,,
587042253.521127,-83.600341796875,-85.0508270263672,,
589225352.112676,-83.6798248291016,-84.9719543457031,,
591408450.704225,-84.0321350097656,-84.9398422241211,,
593591549.295775,-83.7718124389648,-84.9915390014648,,
595774647.887324,-83.8949203491211,-84.9144515991211,,
597957746.478873,-83.605598449707,-85.1237335205078,,
600140845.070423,-83.9427642822266,-85.1816635131836,,
602323943.661972,-83.9785079956055,-84.9029541015625,,
604507042.253521,-83.7745742797852,-85.0593490600586,,
606690140.84507,-83.7723693847656,-85.142578125,,
608873239.43662,-83.6031799316406,-85.1855621337891,,
611056338.028169,-83.6466369628906,-85.3145294189453,,
613239436.619718,-83.8945999145508,-85.2091217041016,,
615422535.211268,-83.9563217163086,-84.9537582397461,,
617605633.802817,-84.0365524291992,-85.1929626464844,,
619788732.394366,-83.9048843383789,-84.8435974121094,,
621971830.985916,-83.8999252319336,-85.3227767944336,,
624154929.577465,-83.4953460693359,-84.9021911621094,,
626338028.169014,-84.0851898193359,-85.4414367675781,,
628521126.760563,-83.7709503173828,-85.1517028808594,,
630704225.352113,-83.6439208984375,-85.1007843017578,,
632887323.943662,-83.762580871582,-85.2256393432617,,
635070422.535211,-83.40673828125,-85.1061859130859,,
637253521.126761,-83.7720489501953,-85.0743942260742,,
639436619.71831,-83.9287109375,-85.1694717407227,,
641619718.309859,-83.6754302978516,-84.9623870849609,,
643802816.901408,-83.7024993896484,-84.7748031616211,,
645985915.492958,-83.9719161987305,-84.983528137207,,
648169014.084507,-83.9613494873047,-84.9667358398438,,
650352112.676056,-83.8559417724609,-85.098747253418,,
652535211.267606,-83.909294128418,-84.9775238037109,,
654718309.859155,-83.9819412231445,-84.9555130004883,,
656901408.450704,-83.9090423583984,-85.0483551025391,,
659084507.042254,-83.7430419921875,-85.0292587280273,,
661267605.633803,-83.5787582397461,-84.878059387207,,
663450704.225352,-84.0044021606445,-85.3205947875977,,
665633802.816901,-83.9694442749023,-85.4037246704102,,
667816901.408451,-83.731559753418,-85.0553207397461,,
670000000,-83.8274917602539,-84.9575958251953,,
672183098.591549,-83.7523498535156,-85.1168518066406,,
674366197.183099,-83.8014373779297,-85.0650405883789,,
676549295.774648,-83.7663650512695,-84.8588333129883,,
678732394.366197,-83.7745361328125,-84.9828796386719,,
680915492.957747,-83.9589385986328,-84.9419937133789,,
683098591.549296,-83.91162109375,-85.1259613037109,,
685281690.140845,-84.013671875,-85.0477066040039,,
687464788.732394,-84.0896148681641,-85.2128372192383,,
689647887.323944,-83.6126480102539,-84.6998519897461,,
691830985.915493,-83.5922241210938,-84.825553894043,,
694014084.507042,-83.6971130371094,-84.9796981811523,,
696197183.098592,-84.02001953125,-85.1345291137695,,
698380281.690141,-83.9175796508789,-85.2778091430664,,
700563380.28169,-83.8314208984375,-84.8161468505859,,
702746478.87324,-83.9270935058594,-84.9291229248047,,
704929577.464789,-83.8471145629883,-84.9724502563477,,
707112676.056338,-83.738639831543,-85.0457992553711,,
709295774.647887,-83.8143844604492,-84.8459777832031,,
711478873.239437,-84.0523223876953,-85.0870895385742,,
713661971.830986,-83.7462997436523,-84.9003067016602,,
715845070.422535,-83.7629928588867,-85.2197952270508,,
718028169.014085,-83.3814239501953,-84.8514175415039,,
720211267.605634,-83.6083068847656,-84.6320190429688,,
722394366.197183,-83.8992233276367,-85.3881301879883,,
724577464.788732,-83.7738800048828,-84.9275894165039,,
726760563.380282,-83.7377548217773,-84.879264831543,,
728943661.971831,-83.663688659668,-85.1148910522461,,
731126760.56338,-83.7045669555664,-84.9946823120117,,
733309859.15493,-83.7979888916016,-84.8671569824219,,
735492957.746479,-83.9063339233398,-84.97705078125,,
737676056.338028,-83.6096420288086,-84.9026489257813,,
739859154.929577,-83.5358047485352,-84.8734741210938,,
742042253.521127,-83.542236328125,-84.8471069335938,,
744225352.112676,-83.4528045654297,-84.7675933837891,,
746408450.704225,-83.5445327758789,-84.5121994018555,,
748591549.295775,-84.0528945922852,-85.2197036743164,,
750774647.887324,-83.6746139526367,-84.8859329223633,,
752957746.478873,-83.9192581176758,-84.9480209350586,,
755140845.070423,-83.4738159179688,-85.3719253540039,,
757323943.661972,-83.6562194824219,-84.6692581176758,,
759507042.253521,-83.9082641601563,-85.0778884887695,,
761690140.84507,-83.7261962890625,-84.8676986694336,,
763873239.43662,-83.334358215332,-84.9485473632813,,
766056338.028169,-83.9639663696289,-85.1107177734375,,
768239436.619718,-83.8366470336914,-85.0877075195313,,
770422535.211268,-83.6406860351563,-84.8371200561523,,
772605633.802817,-83.5922698974609,-84.7926788330078,,
774788732.394366,-83.7695007324219,-84.9114074707031,,
776971830.985916,-83.7723007202148,-85.0197372436523,,
779154929.577465,-83.6313629150391,-85.1065216064453,,
781338028.169014,-83.5898513793945,-84.7818374633789,,
783521126.760563,-83.4615936279297,-84.7824172973633,,
785704225.352113,-83.6764221191406,-84.6626739501953,,
787887323.943662,-83.6214294433594,-84.9156646728516,,
790070422.535211,-83.515739440918,-84.5100860595703,,
792253521.126761,-83.765983581543,-84.9781112670898,,
794436619.71831,-83.2797622680664,-84.7283020019531,,
796619718.309859,-82.3695068359375,-84.3130187988281,,
798802816.901409,-83.6000213623047,-84.7431182861328,,
800985915.492958,-83.4442901611328,-84.4968109130859,,
803169014.084507,-83.6923751831055,-84.5672378540039,,
805352112.676056,-83.1996841430664,-84.4161224365234,,
807535211.267606,-83.2198181152344,-84.4851303100586,,
809718309.859155,-83.7921142578125,-84.8228759765625,,
811901408.450704,-83.4461517333984,-84.4381332397461,,
814084507.042254,-83.4661712646484,-84.5661468505859,,
816267605.633803,-83.6379699707031,-84.8581848144531,,
818450704.225352,-83.5949554443359,-84.7969970703125,,
820633802.816901,-83.5326843261719,-84.5448913574219,,
822816901.408451,-83.4265289306641,-84.6870956420898,,
825000000,-83.3861236572266,-84.6982345581055,,
827183098.591549,-83.4705429077148,-84.6078033447266,,
829366197.183099,-83.2689056396484,-84.5330047607422,,
831549295.774648,-83.6144561767578,-84.6804656982422,,
833732394.366197,-82.9744338989258,-84.8418960571289,,
835915492.957747,-83.5569305419922,-84.6332931518555,,
838098591.549296,-83.0970611572266,-84.5495071411133,,
840281690.140845,-83.4344329833984,-84.5267028808594,,
842464788.732394,-83.7887420654297,-84.9029998779297,,
844647887.323944,-83.0813827514648,-84.4290161132813,,
846830985.915493,-83.21875,-84.6262969970703,,
849014084.507042,-83.4223251342773,-84.5198593139648,,
851197183.098592,-83.0573272705078,-84.5160675048828,,
853380281.690141,-83.2718887329102,-84.4686660766602,,
855563380.28169,-83.5016784667969,-84.6448135375977,,
857746478.87324,-83.3404312133789,-84.5736236572266,,
859929577.464789,-83.6666717529297,-84.5610046386719,,
862112676.056338,-83.5225296020508,-84.5044174194336,,
864295774.647887,-83.1297607421875,-84.2276992797852,,
866478873.239437,-83.3161697387695,-84.4395065307617,,
868661971.830986,-83.4237289428711,-84.4522552490234,,
870845070.422535,-83.2696838378906,-84.2907638549805,,
873028169.014085,-83.1555557250977,-84.6997985839844,,
875211267.605634,-83.3357238769531,-84.5329666137695,,
877394366.197183,-83.5107650756836,-84.4874649047852,,
879577464.788732,-83.5635604858398,-84.8329925537109,,
881760563.380282,-83.3557968139648,-84.8936004638672,,
883943661.971831,-83.5221557617188,-84.5731658935547,,
886126760.56338,-83.5526123046875,-84.6906280517578,,
888309859.15493,-83.4549026489258,-84.6898651123047,,
890492957.746479,-83.5720672607422,-84.5521087646484,,
892676056.338028,-83.4801788330078,-84.5020599365234,,
894859154.929577,-83.0373077392578,-84.3434295654297,,
897042253.521127,-83.0914611816406,-84.3235855102539,,
899225352.112676,-83.3387756347656,-84.6150512695313,,
901408450.704225,-83.4818115234375,-84.4349822998047,,
903591549.295775,-83.3236465454102,-84.4663009643555,,
905774647.887324,-83.6923217773438,-84.6110763549805,,
907957746.478873,-83.4313201904297,-84.5249633789063,,
910140845.070423,-83.3263397216797,-84.4644012451172,,
912323943.661972,-83.320915222168,-84.5803146362305,,
914507042.253521,-83.3033905029297,-84.5330657958984,,
916690140.84507,-83.467170715332,-84.5927505493164,,
918873239.43662,-83.3655242919922,-84.7853393554688,,
921056338.028169,-83.524169921875,-84.6333236694336,,
923239436.619718,-83.3800659179688,-84.5297393798828,,
925422535.211268,-83.4106140136719,-84.4792709350586,,
927605633.802817,-83.2300643920898,-84.6125106811523,,
929788732.394366,-83.0199508666992,-84.3739547729492,,
931971830.985916,-83.4324722290039,-84.5913467407227,,
934154929.577465,-83.2900238037109,-84.3670806884766,,
936338028.169014,-83.2266082763672,-84.4631118774414,,
938521126.760563,-83.5010681152344,-84.5496978759766,,
940704225.352113,-83.6695251464844,-84.7726898193359,,
942887323.943662,-83.4916000366211,-84.2939605712891,,
945070422.535211,-83.3655548095703,-84.6684799194336,,
947253521.126761,-83.2171478271484,-84.5568542480469,,
949436619.71831,-83.3141860961914,-84.13818359375,,
951619718.309859,-83.5269165039063,-84.7510223388672,,
953802816.901409,-83.4780578613281,-84.5274810791016,,
955985915.492958,-83.3944931030273,-84.6428756713867,,
958169014.084507,-83.2169952392578,-84.3126602172852,,
960352112.676056,-83.5712738037109,-84.5789184570313,,
962535211.267606,-83.4437408447266,-84.3609008789063,,
964718309.859155,-83.2934188842773,-84.5672302246094,,
966901408.450704,-83.4419555664063,-84.7663650512695,,
969084507.042254,-83.4493103027344,-85.0523147583008,,
971267605.633803,-83.4734802246094,-84.8015060424805,,
973450704.225352,-83.6468353271484,-85.0136108398438,,
975633802.816901,-83.4229583740234,-84.6967391967773,,
977816901.408451,-83.5398178100586,-84.499397277832,,
980000000,-83.5928268432617,-84.5772933959961,,
982183098.591549,-83.6177749633789,-84.6486663818359,,
984366197.183099,-83.4392929077148,-84.6291656494141,,
986549295.774648,-83.5813674926758,-84.5302963256836,,
988732394.366197,-83.6832122802734,-84.5158843994141,,
990915492.957747,-83.709114074707,-84.6946640014648,,
993098591.549296,-83.542236328125,-84.4459457397461,,
995281690.140845,-83.6759490966797,-84.6558609008789,,
997464788.732394,-83.6460952758789,-84.7052536010742,,
999647887.323944,-83.3986663818359,-84.6242446899414,,
1001830985.91549,-83.1960830688477,-84.5906066894531,,
1004014084.50704,-83.4428100585938,-84.6408233642578,,
1006197183.09859,-83.5066604614258,-84.7861709594727,,
1008380281.69014,-83.3712921142578,-84.6096801757813,,
1010563380.28169,-83.4571151733398,-84.5564575195313,,
1012746478.87324,-83.3488922119141,-84.7823715209961,,
1014929577.46479,-83.1646957397461,-84.5777359008789,,
1017112676.05634,-83.4816741943359,-84.5672988891602,,
1019295774.64789,-83.3084564208984,-84.5630798339844,,
1021478873.23944,-83.3103332519531,-84.7633209228516,,
1023661971.83099,-83.2837448120117,-84.3508224487305,,
1025845070.42254,-83.4178619384766,-84.8688659667969,,
1028028169.01408,-83.4129180908203,-84.4536895751953,,
1030211267.60563,-83.2412261962891,-84.400505065918,,
1032394366.19718,-83.40869140625,-84.5421142578125,,
1034577464.78873,-83.3181228637695,-84.6533126831055,,
1036760563.38028,-83.5929794311523,-84.4170150756836,,
1038943661.97183,-83.3154144287109,-84.4249267578125,,
1041126760.56338,-83.3117294311523,-84.4941253662109,,
1043309859.15493,-83.4880905151367,-84.5204925537109,,
1045492957.74648,-83.5951156616211,-84.9429016113281,,
1047676056.33803,-83.3240356445313,-84.8161697387695,,
1049859154.92958,-83.6361770629883,-84.9500503540039,,
1052042253.52113,-83.4556732177734,-84.64306640625,,
1054225352.11268,-83.522819519043,-84.5897369384766,,
1056408450.70423,-83.5421752929688,-84.960578918457,,
1058591549.29577,-83.3757934570313,-84.7580032348633,,
1060774647.88732,-83.1992721557617,-84.439697265625,,
1062957746.47887,-83.3483810424805,-84.4126968383789,,
1065140845.07042,-83.1914978027344,-84.3617630004883,,
1067323943.66197,-83.0938110351563,-84.4263916015625,,
1069507042.25352,-83.3244323730469,-84.5123825073242,,
1071690140.84507,-83.3242263793945,-84.3773040771484,,
1073873239.43662,-83.2248382568359,-84.447151184082,,
1076056338.02817,-83.2983551025391,-84.5420608520508,,
1078239436.61972,-83.6096649169922,-84.5296020507813,,
1080422535.21127,-83.55029296875,-84.5407180786133,,
1082605633.80282,-83.480583190918,-84.4172592163086,,
1084788732.39437,-83.3672790527344,-84.4784545898438,,
1086971830.98592,-83.2892761230469,-84.3998031616211,,
1089154929.57746,-83.3924102783203,-84.8094863891602,,
1091338028.16901,-83.348258972168,-84.9326400756836,,
1093521126.76056,-83.6621704101563,-84.7172927856445,,
1095704225.35211,-83.3984146118164,-84.5238189697266,,
1097887323.94366,-83.3541259765625,-84.509895324707,,
1100070422.53521,-83.5218887329102,-84.577751159668,,
1102253521.12676,-83.3606109619141,-84.7130737304688,,
1104436619.71831,-82.7322082519531,-84.7078399658203,,
1106619718.30986,-83.1987075805664,-84.6631393432617,,
1108802816.90141,-83.6437454223633,-84.6262893676758,,
1110985915.49296,-83.5418548583984,-84.7840347290039,,
1113169014.08451,-83.2995758056641,-84.2844543457031,,
1115352112.67606,-83.2720947265625,-84.3316421508789,,
1117535211.26761,-83.1712036132813,-84.6550064086914,,
1119718309.85916,-83.5998306274414,-84.834716796875,,
1121901408.4507,-83.1486968994141,-84.7045288085938,,
1124084507.04225,-83.4094696044922,-84.511962890625,,
1126267605.6338,-83.323974609375,-84.519287109375,,
1128450704.22535,-83.3443145751953,-84.8975219726563,,
