! FILETYPE CSV
! VERSION 1.0,1
! TIMESTAMP Thursday, 19 December 2024 10:21:48
! TIMEZONE (GMT-03:00) Brasilia
! NAME Keysight Technologies
! MODEL N9912A
! SERIAL MY51464286
! FIRMWARE_VERSION A.08.19
! CORRECTION 
! Application SA
! Trace TIMESTAMP: 0001-01-01 00:00:00Z
! CHECKSUM 1261851063
! DATA Freq,SA Clear-Write,SA Max Hold,SA Min Hold,SA Average
! FREQ UNIT Hz
! DATA UNIT dBm
BEGIN
50000000,-73.2250261003389,-70.7691752122883,-73.4363026281187,-72.2187952548362
53875000,-71.59919258294,-69.9839069113234,-73.5738863044758,-71.7357432988701
57750000,-72.928707054105,-69.7417261150946,-73.1476867391598,-71.6715192050857
61625000,-72.9430765625992,-70.922673525026,-74.4880428872369,-72.4606074182459
65500000,-72.315332018135,-70.8067831997867,-72.5510438206742,-71.7871910239126
69375000,-71.4153057631381,-69.6786989381197,-75.8392987376037,-72.106696725987
73250000,-71.6821466171244,-71.4297780621326,-73.2930566005157,-72.3112009851917
77125000,-72.3795753004283,-70.5000533637096,-73.319619232297,-72.3118435960112
81000000,-70.3192009728646,-69.6827413943314,-74.8808533722444,-71.9246255311249
84875000,-71.4001684615455,-69.6631991090616,-74.1775266545956,-72.0053618803068
88750000,-70.3406495636636,-69.0475713701594,-72.9023413691126,-71.0099811728843
92625000,-73.4229880512008,-70.5096431782897,-73.4229880512008,-71.7902907917149
96500000,-71.3006766718949,-69.0812756228264,-73.4282978971036,-70.8473835405018
100375000,-70.2694311684447,-68.8481937944425,-73.2275845547695,-70.898313541
104250000,-71.2904473116508,-70.0010419251109,-73.1721894458561,-71.6452833383679
108125000,-72.3517018396089,-68.09281666984,-72.4501756424302,-70.9627585703971
112000000,-70.9667808527561,-69.766570755791,-72.7104003651898,-71.1358139566597
115875000,-70.7629620780082,-69.4411763680695,-72.3706318489244,-71.023584426639
119750000,-71.4703703203951,-69.7680131825509,-74.8214936132288,-71.7776643830452
123625000,-74.1156815949684,-69.9295314559198,-74.1156815949684,-71.7838276537416
127500000,-71.9730440326856,-70.268546332989,-73.5111868395731,-71.4663312963636
131375000,-68.8671499716786,-68.8671499716786,-72.214368587162,-70.7623647881261
135250000,-70.1656205989041,-69.0907871155134,-74.6791399189052,-71.606612290178
139125000,-73.0298129047123,-69.2203606197247,-75.2971202854419,-71.6978034682782
143000000,-70.5520772247267,-69.8473393700782,-72.9844521141539,-71.2277123043211
146875000,-69.169363861308,-69.169363861308,-74.2187346804657,-71.2261127980735
150750000,-69.9167718520873,-69.0016468556997,-72.3692218091884,-70.4754175124861
154625000,-70.8861918865484,-68.4222127968742,-73.5644039468301,-71.0010050057184
158500000,-69.6639692564852,-68.8694941493606,-72.2073213371765,-70.6384097047169
162375000,-69.3657283040047,-69.3657283040047,-72.2267015255651,-70.6432836265794
166250000,-71.2096168753148,-69.3653211467275,-74.0224131486187,-70.8641977031876
170125000,-70.8004455308317,-69.3406745597467,-74.0583258775484,-71.258437541814
174000000,-69.7381191074031,-68.3256699555356,-71.7238065052046,-70.241639660409
177875000,-70.5712549955,-68.8529994023722,-72.6263811408009,-70.6172579837266
181750000,-69.6625291954345,-68.7035437463671,-72.0396689415918,-70.5668254602857
185625000,-72.0465447153369,-69.6320732867863,-72.7754651247342,-71.1815450968061
189500000,-72.0779860538375,-70.3419330670478,-73.1270057522841,-71.5328364996922
193375000,-71.6650806967193,-69.3460866932329,-73.2731998411028,-71.4659385545628
197250000,-71.6384035613851,-69.5231254143667,-72.4730663816021,-71.0608175886219
201125000,-71.8208212515387,-69.5775254872001,-72.9338103105156,-71.0296307405401
205000000,-70.9354165238979,-69.9447565832887,-73.4775632276659,-71.1081835671242
208875000,-71.0403732886291,-69.6624371421836,-73.7423083431656,-71.0606451350504
212750000,-70.3032152294518,-68.6120616220807,-72.3689089922416,-70.8254019485987
216625000,-68.0283033345925,-68.0283033345925,-73.4756891482036,-70.682637935478
220500000,-69.8750454344777,-69.379498294769,-72.3903098109688,-70.8486006085783
224375000,-70.9106282333002,-68.6893476079729,-73.0529222923162,-70.8903814918535
228250000,-70.5029546539032,-69.4632299870937,-72.8087733430118,-71.2318096910691
232125000,-72.5506836417584,-69.7949476098982,-72.5506836417584,-71.3543142920962
236000000,-71.6046368930727,-68.7819241415422,-72.472416089226,-71.1223148723708
239875000,-72.4104538991144,-69.0157231536808,-72.4104538991144,-70.8210903009832
243750000,-71.7252317073765,-69.7601342684305,-73.4389303577043,-71.3815170070905
247625000,-71.0606287448151,-68.7618658404558,-73.3848930083305,-71.2117817156524
251500000,-71.5531967323499,-69.8065054448537,-75.283476997738,-71.6726658535685
255375000,-70.4789890338995,-69.5877510279206,-75.2683724300206,-71.6456915792974
259250000,-72.7989620149418,-68.8588307405818,-72.8544360673801,-70.9820728474731
263125000,-70.6594146104141,-69.6903439101943,-73.7798179912817,-71.5519890873316
267000000,-71.1431853258493,-70.676468802238,-74.1486965219739,-71.9779118276231
270875000,-69.0073394649827,-69.0073394649827,-73.1852370883158,-71.0315069573535
274750000,-69.6532624027772,-68.746355152932,-72.4211171079237,-70.5405657298119
278625000,-74.1515337294166,-69.8276220615631,-74.1515337294166,-70.8575179820985
282500000,-69.282824292911,-68.2660500578313,-72.9410787219246,-71.0436593240877
286375000,-70.1935692860655,-67.7227577784977,-73.0154848914499,-70.1942684626025
290250000,-69.8702235140326,-69.4453633484,-73.6477551537905,-70.6948335590457
294125000,-69.2701522622241,-67.7161223757768,-72.6838276731657,-70.3370842338537
